Observed,Trend,Ssnl12,Ssnl14,Residual
316.7,319.6389799229926,-2.8122934731994613,-0.019089312156344594,-0.10759713763678747
316.79,319.65865916641206,-3.137149245397429,-0.049511263823192105,0.31800134280859993
317.79,319.6821173111026,-1.924616491294284,0.03364166305898406,-0.0011424828672943477
318.71,319.7130249580966,-0.9729156927196361,0.0733065016399452,-0.10341576701688382
319.44,319.7534434287798,-0.029349065841534405,0.10136425722262452,-0.3854586201608754
320.44,319.80218628972426,0.5913933109856824,0.04843557595871892,-0.0020151766686353767
320.89,319.8576346686084,1.2335671615299793,-0.10282541562737266,-0.09837641451105128
322.13,319.9187095835932,2.3703552808575092,0.04661237545246965,-0.20567723990319564
322.16,319.9859917625363,2.757998158506969,-0.13304945576021268,-0.45094046528299714
321.87,320.06144270746677,2.217658664898422,-0.21214464831395935,-0.19695672405123332
321.39,320.14671847989024,0.8978368127201511,0.02273547023296535,0.32270923715663
318.81,320.24310963089783,-1.190467544847755,-0.01641968709073033,-0.2262223989593508
317.81,320.34994381306996,-2.8232379063311885,0.12661468686553873,0.15667940639571043
317.3,320.46524754140256,-3.16510708036441,0.08435808880335484,-0.08449854984149852
318.87,320.58420050033124,-1.9360231045958132,-0.01279118454446481,0.2346137888090425
319.42,320.70173943490784,-0.9381682281445619,-0.04228954257190683,-0.3012816641913787
320.62,320.81483012585284,-0.018976689020563056,0.028798858794772335,-0.20465229562705645
321.59,320.9230898612083,0.593187624228335,0.07098646955265231,0.002736045010635735
322.39,321.0268116631063,1.2447366735769783,0.09236017178257917,0.026091491534145916
323.87,321.12622699539384,2.378802568790726,0.026335946907245222,0.33863448890821246
324.01,321.2216533236505,2.7402145253982058,-0.11150034617251812,0.1596324971238232
323.75,321.3140599116337,2.205320870837087,0.018552839727698296,0.2120663778014773
322.39,321.4036223202074,0.9087277664030242,-0.12446345052590733,0.20211336391548684
320.37,321.4881938624952,-1.1947453000158275,-0.16398371496558795,0.2405351524861885
318.64,321.56558178536653,-2.8218875446778604,0.04493096164151155,-0.1486252023302086
318.1,321.63409204997515,-3.164176251317062,-0.004338862681879123,-0.3655769359761507
319.79,321.6939890929482,-1.9486706114613372,0.10768742604705753,-0.06300590753386359
321.08,321.7477520206162,-0.904756307588819,0.07568115911127568,0.16132312786129432
322.07,321.8000262367528,-0.029074025832079672,-0.009311026900842859,0.30835881598011383
322.5,321.85514247731584,0.5822201236076392,-0.03127945531246087,0.09391685438902186
323.04,321.9146015987494,1.2566009546345487,0.02254825479489721,-0.1537508081788701
324.42,321.97790938350624,2.376365635214009,0.07732737393873103,-0.011602392658971894
325.0,322.0435003105974,2.7178502514201357,0.08116669067998562,0.15748274730248113
324.09,322.1097523727093,2.1836730047223556,0.003923147189063373,-0.2073485246207838
322.55,322.1751846510213,0.9205212063147212,-0.11714322675234949,-0.42856263058365585
320.92,322.23931896246694,-1.184568383057507,0.019516145506977462,-0.15426672491639692
319.31,322.3029897639147,-2.8098304990955927,-0.12076053216286624,-0.06239873265622009
319.31,322.3688040932249,-3.1511981749456606,-0.1506179900154632,0.24301207173618877
320.72,322.43988408732247,-1.9615300639412436,0.059696137061516386,0.18194983955731914
321.96,322.5172456762001,-0.8719693587569988,0.004327346862206158,0.31039633569463376
322.57,322.599822011164,-0.014706835202282128,0.08675641348686375,-0.1018715894485922
323.15,322.68616465763535,0.5766684768772832,0.0553284310954577,-0.16816156560810214
323.89,322.77543725018774,1.2438189700397497,-0.02010509678699312,-0.10915112344048339
325.02,322.86711873106776,2.35182493232371,-0.02094814916666774,-0.17799551422484683
325.57,322.9610685179158,2.717318427282624,0.02551971429152226,-0.13390665948998048
325.36,323.05739551418884,2.1625680964784157,0.09591752433398643,0.04411886499877937
324.14,323.15813840173354,0.9027870211659557,0.0817317189459713,-0.002657141845475053
322.03,323.2660451389845,-1.1687724736795786,-0.006680494927972269,-0.06059217037699227
320.41,323.38286860971346,-2.8159204458926483,-0.11903590358019624,-0.03791226024060279
320.25,323.50808614742965,-3.1228322637932577,0.023568323659832423,-0.15882220729622532
321.31,323.6395704812459,-1.9751137604375248,-0.11648049055686545,-0.23797623025154735
322.84,323.7738067956126,-0.8390887051815537,-0.12886354157100421,0.034145451139920624
324.0,323.9070206521946,0.010414426724205204,0.0689745238923467,0.01359039718886379
324.42,324.0367495549275,0.5855311992708736,0.013755205134624138,-0.21603595933294173
325.64,324.1623247547262,1.2175944709289872,0.06891324961220657,0.19116752473257748
326.66,324.2848440232586,2.3233533742478594,0.028264358665133882,0.023538243828454597
327.34,324.40608666488595,2.7371978784563606,-0.04038912186682235,0.23710457852450872
326.76,324.5269594063431,2.1411958554819543,-0.021736754200673922,0.11358149237560156
325.88,324.6455024180223,0.8622097619310336,0.033195189681622245,0.33909263036503035
323.67,324.75919064449505,-1.1508871897772248,0.1106003076206718,-0.048903762338454726
322.38,324.8659648613975,-2.828844558293635,0.0828767033449407,0.2600029935511543
321.78,324.96516328130554,-3.071644358365524,-0.024944405080299333,-0.08857451785974035
322.85,325.0573425925866,-1.973541668713665,-0.11917245722003675,-0.11462846665290272
324.11,325.14385705524137,-0.8353008817318986,0.029655855356721956,-0.22821202886620995
325.03,325.225445407693,-0.00849807010966972,-0.1070561129549745,-0.07989122462834075
325.99,325.3038200608015,0.5963714451717254,-0.10323310789376311,0.19304160192052677
326.87,325.3816553259641,1.1952812559310457,0.07101134667382769,0.222052071431051
328.13,325.4596301406069,2.2993959509647124,0.03663174481064823,0.33434216361774816
328.07,325.53682723073246,2.761314863310429,0.06625272321205111,-0.294394817254954
327.66,325.6101619574679,2.129608416831416,0.008994191829829367,-0.08876456612910033
326.35,325.6778443199977,0.8570035888610693,-0.06954350576918365,-0.11530440308956713
324.69,325.7397281776745,-1.114544950809621,-0.03321819314214403,0.09803496627722552
323.1,325.7971008484751,-2.817891742890783,0.04760692375200882,0.07318397066364923
323.16,325.85107894055943,-3.025880095145585,0.11380916282193718,0.22099199176420825
323.98,325.9028927022363,-1.9675817260926116,0.07794565185162435,-0.033256627995285726
325.13,325.954603296049,-0.8957246921088575,-0.05696742457982243,0.12808882063961846
326.17,326.008658787792,-0.07242993326780932,-0.1122509473998467,0.3460220928756712
326.68,326.0663701099524,0.6151405405086509,0.03339712140937987,-0.03490777187045069
327.18,326.12686253711945,1.1857431302550625,-0.09236382842417573,-0.040241838950294095
327.78,326.1882600107976,2.3016184793431034,-0.09072974337635852,-0.619148746764381
328.92,326.2485020889845,2.7935082846671797,0.06560081440474566,-0.18761118805633714
328.57,326.3093370149203,2.1302592285726885,0.07479922904355872,0.05560452746345845
327.34,326.3730974665659,0.8693632058473186,0.08066196871841724,0.016877358868327974
325.46,326.4406838008054,-1.0761451677888156,0.0039019017190272494,0.09155946526436765
323.36,326.51181493043555,-2.8143180649550565,-0.10116648886341403,-0.23633037661704748
323.57,326.58619849821395,-3.0054468116686284,-0.04942851802150669,0.03867683147615253
324.8,326.66467611607544,-1.9731414329367682,0.0640669021556685,0.04439841470565398
326.01,326.74955473495515,-0.971159942725869,0.10716670034040673,0.12443850743028406
326.77,326.8430792828121,-0.11898890675952291,0.06060970575901588,-0.014700081811611199
327.63,326.9456692980275,0.6498624226549835,-0.08827150399141462,0.12273978330892987
327.75,327.05693381090435,1.1844896523007158,-0.08894825555195228,-0.40247520765313993
329.72,327.1766106682134,2.3193716004865625,0.03450479375461366,0.1895129375454303
330.07,327.3058472322918,2.8334796079966478,-0.07750072383485496,0.008173883546419347
329.09,327.444696495213,2.136186051577338,-0.09550098307325555,-0.3953815637171374
328.05,327.592648106275,0.8620845542603545,0.05171172860045279,-0.4564443891358678
326.32,327.74975203181305,-1.065637755453492,0.11452957841428792,-0.47864385477384985
324.93,327.91689729295996,-2.836914834151927,0.09991988403857277,-0.24990234284661028
325.06,328.09604708719206,-3.0042439124740006,0.01296057938233654,-0.04476375410035871
326.5,328.2869644083148,-1.9809528541943962,-0.1272978738269544,0.3212863197065303
327.55,328.48630255230097,-1.0169396071299495,-0.06217359530172361,0.14281065013068428
328.54,328.6881959789389,-0.14597669950494654,0.0777785688676076,-0.07999784830150247
329.56,328.8851813340607,0.6759725393235376,0.09232544353211126,-0.09347931691632994
330.3,329.070497532767,1.2049024961971715,0.03623698950138562,-0.01163701846553522
331.5,329.2405920813836,2.3592055890791364,-0.1070094824837813,0.007211812021012065
332.48,329.3926949335973,2.886514993180312,-0.055993810550364,0.2567838837728118
332.07,329.5259712713956,2.147495772821167,0.03442865712365306,0.36210429865957394
330.87,329.6420520021092,0.857450054574684,-0.07221032063379249,0.4427082639499531
329.31,329.7433987577511,-1.0983648250711642,-0.10397154382873623,0.7689376111487718
327.51,329.8324973029465,-2.8831735174724678,0.03425557039088935,0.5264206441351007
327.18,329.9104379235795,-3.039368793350998,0.14016558254902636,0.16876528722252715
328.16,329.97683806330815,-2.0047449116948424,0.11681851740031708,0.07108833098641298
328.64,330.03059435664323,-1.0412577960085585,0.027362037630547714,-0.37669859826525
329.35,330.07148131461736,-0.16046445560412576,-0.14096042449698587,-0.4200564345161979
330.71,330.1019292418198,0.6547243032502277,-0.06945438296371476,0.022800837893669268
331.48,330.1268095051517,1.2707041397675753,0.0827940454015818,-0.0003076903208238946
332.65,330.1515634802957,2.420075171348291,0.06798364085444676,0.010377707501561417
333.2,330.18068085812786,2.952583496649727,0.01560328016997863,0.05113236505246732
332.16,330.2170321055255,2.1797778630354934,-0.11399043336304104,-0.12281953519794797
331.07,330.2620644828307,0.880468975078963,-0.02517127348078034,-0.04736218442883455
329.12,330.31577736831,-1.1546481141154643,0.034600882244845095,-0.07573013643940385
327.32,330.37585410596404,-2.9270994905758734,-0.07263375947588328,-0.05612085591229743
327.28,330.4400121837272,-3.0996198360027667,-0.09733613993636171,0.03694379221190047
328.3,330.50722731077053,-2.052637556112317,0.02169367644927763,-0.17628343110749256
329.58,330.5773205875672,-1.0690888404615084,0.1529018864759008,-0.08113363358160086
330.73,330.65149100573467,-0.1560204200662385,0.12926258564881343,0.10526682868277248
331.46,330.73073048573235,0.6090435147013961,0.039201691620444776,0.08102430794576776
331.9,330.8144574182018,1.3825727182807823,-0.14474697174468393,-0.15228316473792347
333.17,330.9019087917254,2.4885086214657535,-0.06553026933402435,-0.1548871438571382
333.94,330.9919578582659,2.9817920556594624,0.08242881213877845,-0.11617872606416313
333.45,331.08358779655094,2.233213599664398,0.038747973859227576,0.09445062992540443
331.98,331.1756078814892,0.8999861252147382,0.002841185734355389,-0.09843519243833043
329.95,331.26616169688367,-1.210108697642284,-0.11917299657719345,0.013119997335820699
328.5,331.3541132351725,-2.975363631969162,-0.009264324920824258,0.1305147217174749
328.35,331.43839895300783,-3.1593091448036263,0.021335501139378217,0.04957469065641362
329.37,331.5181438027495,-2.1154152627275864,-0.08150890696702547,0.04878036694515231
330.48,331.5934794166411,-1.08388794569916,-0.0778829743441539,0.04829150340219712
331.59,331.6652728791575,-0.1168329799175048,0.01809593785917631,0.023464162900779684
332.75,331.7349997966362,0.5645172814561359,0.16172407540880168,0.2887588464988653
333.52,331.8044046392825,1.5149160759141973,0.13746064002140013,0.06321864478189809
334.64,331.87516329148883,2.5303323443908585,0.049058123681445236,0.18544624043886415
334.77,331.9498049126782,2.9655377647599797,-0.13675769448620168,-0.008584982951958864
334.0,332.03064325669794,2.30510194129401,-0.051504785331926255,-0.28424041266003996
333.06,332.1196987382069,0.8913901574881823,0.08652405036545523,-0.037612946060562535
330.68,332.21852059792354,-1.2655760027260146,0.011539238145279579,-0.284483833342847
328.95,332.32784942641615,-3.038119347375686,-0.001818694526561008,-0.3379113845139159
328.75,332.44707689349536,-3.2068686959550448,-0.1234799018067977,-0.3667282957335374
330.15,332.576104351742,-2.1666552204702603,-0.005968880342117133,-0.25348025092966964
331.62,332.7154734603071,-1.0694032129035034,-0.007889225648724803,-0.01818102175485592
332.66,332.86551394572393,-0.06687435564502191,-0.0985653573046524,-0.0400742327742023
333.13,333.0257581651871,0.5307069263793377,-0.05891793432139346,-0.3675471572449851
334.95,333.1943828917178,1.6286920898375448,0.015078751042225674,0.1118462674024272
336.13,333.36851532982985,2.567017179723448,0.16368056392743535,0.030786926519283497
336.93,333.5447399271507,2.9447411312628806,0.13176445764095518,0.30875448394544946
336.17,333.71988768361655,2.375907468713379,0.059631334275536664,0.014573513394566362
334.88,333.8909869773216,0.8504116840105531,-0.1136639863114328,0.2522653249793052
332.56,334.0556266380666,-1.3318464353839914,-0.029365395560076356,-0.13441480712253906
331.29,334.21276222203716,-3.1013864009595413,0.0991165250535362,0.07950765386885905
331.27,334.3627485469174,-3.2445551484274606,-0.005203740202115285,0.15701034171217998
332.41,334.50588504568753,-2.1840194244785214,0.0016814206814975904,0.08645295810953257
333.6,334.6419762747364,-1.044220610506129,-0.12006433732837057,0.12230867309807536
334.95,334.77075459275807,-0.03815774871538152,-0.010298184240030823,0.22770134019731358
335.25,334.89301489813755,0.5103048010914509,-0.04423529372712961,-0.10908440550190335
336.66,335.0108591894257,1.7101147072519287,-0.10991259403267481,0.048938697355083605
337.69,335.12591000340757,2.598384898203313,-0.050345342257648994,0.016050440646722564
338.03,335.23945625696075,2.946073426465305,0.006738103434051409,-0.16226778686012722
338.01,335.35137019217046,2.4400434135991658,0.15457067710515512,0.06401571712524401
336.41,335.4614692751005,0.812060868744562,0.10864604916982899,0.027823806985168176
334.41,335.5703363098483,-1.3856304354721727,0.06949728819667005,0.15579683742726047
332.37,335.6793193213382,-3.151821443625462,-0.08119702683527923,-0.07630085087743055
332.41,335.78942774892073,-3.273298221514451,-0.002607339944920096,-0.10352218746135122
333.75,335.9012344676142,-2.1772387915093714,0.10698368396634143,-0.08097936007118278
334.9,336.015581131585,-1.0309924176544223,-0.008663285439247584,-0.07592542849135953
336.14,336.1331139703641,-0.03940290111401938,0.008954683888690187,0.03733424686123499
336.69,336.2544643543961,0.5086656941239114,-0.1011847876891262,0.0280547391691357
338.27,336.38021226014627,1.7412751554535548,-0.019768097657326355,0.1682806820575138
338.95,336.5100212592586,2.6172118444799564,-0.07389192672440434,-0.10334117701421519
339.21,336.6440145963203,2.9686042571826836,-0.10091902650707477,-0.30169982699590037
339.26,336.78265917457253,2.489152489699173,-0.055701159129720484,0.043889494858035505
337.54,336.9259454137353,0.7883059721224623,-0.01090930263345311,-0.16334208322427912
335.75,337.073589209892,-1.4073778478958305,0.12876743995806475,-0.04497880195424386
333.98,337.22457847425886,-3.187290196276614,0.07551954699512897,-0.13280782497736254
334.19,337.37912299556893,-3.288176092284133,0.07751834836604077,0.021534748349154142
335.31,337.53821482272707,-2.167170609258215,-0.04545590504320744,-0.015588308425662945
336.81,337.70192494202115,-1.0239271465000712,0.025890070212929297,0.10611213426597033
337.9,337.8688316516994,-0.05990527765863531,0.10756522771101351,-0.016491601751795315
338.34,338.0357552574525,0.5345840719972894,-0.005683050876535456,-0.22465627857326353
340.01,338.1995100660627,1.6962167128933676,0.014355965142853649,0.09991725590106171
340.93,338.3586452448777,2.6150942825796535,-0.07385473014423316,0.030115202686829434
341.48,338.5131563982713,2.999275149417346,-0.03898781232990119,0.006556264641233156
341.33,338.6634953202305,2.5243818036922487,-0.0859739458615601,0.22809682193883418
339.4,338.80929698046384,0.7736732472112786,-0.07483580140292373,-0.10813442627221548
337.7,338.9501759577363,-1.3932139973208004,-0.05706319525947945,0.20010123484399855
336.19,339.08544713125815,-3.209843279802399,-0.032261679350958056,0.3466578278951715
336.15,339.21385989739326,-3.2925352369515273,0.08558162303541374,0.14309371652285563
337.27,339.33441823477244,-2.15457972036765,0.045853875693094154,0.04430760990209137
338.32,339.44718410463116,-1.0034960923154814,0.07295567065945201,-0.1966436829751501
339.29,339.55347817239584,-0.08698944568796523,-0.013549908792790225,-0.16293881791506237
340.55,339.6558592702179,0.579951133284337,0.055530367381634374,0.25865922911617645
341.61,339.75761840544675,1.6220841274435882,0.1046934882673647,0.12560397884232088
342.53,339.86069402355963,2.5949510317944258,-0.008904267706724476,0.08325921235262967
343.03,339.9663759422858,3.041303188686557,0.011975440053236707,0.01034542897434676
342.54,340.07529815263314,2.531806757579685,-0.04910471233961269,-0.01800019787316387
340.78,340.1871703337677,0.7651959632989548,-0.05681189804441996,-0.11555439902224407
338.44,340.3011701713092,-1.3701151236590363,-0.08189776485542685,-0.40915728279469477
336.95,340.41562367545055,-3.2354405146207816,-0.03966051693429203,-0.1905226438954628
337.08,340.5284713487412,-3.303281991795307,-0.03946109489684984,-0.1057282620490696
338.58,340.6387913870695,-2.1407576362395377,-0.044387638292464365,0.12635388746247145
339.88,340.7470445249216,-0.9623931524848798,0.03905644960044918,0.05629217796285957
340.96,340.8545562716706,-0.11776785553980931,0.025964540277471453,0.19724704359168754
341.73,340.9620583449079,0.6125620634854388,0.04963654212887803,0.10574304947778046
342.81,341.0687561759175,1.5636267653737523,-0.0004244252743534462,0.17804148398312236
343.97,341.1738020414252,2.57340890575084,0.0861763654282747,0.13661268739571142
344.63,341.27552793762163,3.098364948783206,0.0994945162291044,0.1566125973660064
343.79,341.3740163790946,2.5122182110442126,-0.015702134607555953,-0.08053245553122679
342.32,341.4707965394759,0.759419709310872,0.001974220088328329,0.08780953112494672
340.09,341.5686256240317,-1.3587943856440718,-0.03213076603749927,-0.08770047235020684
338.28,341.6714124395572,-3.238816818577634,-0.06563006825533015,-0.08696555272427986
338.29,341.7825424074732,-3.317800391659472,-0.06993847052939349,-0.10480354528431235
339.6,341.9035421827706,-2.1237746774901796,-0.004277812666363582,-0.1754896926140077
340.9,342.0342598953131,-0.9125437814562087,-0.011395104912742239,-0.21032100894410632
341.68,342.1737147947783,-0.12839124115496944,-0.05038156298003739,-0.31494199064326267
342.9,342.32070536767,0.614980231269592,0.000733324950088741,-0.03641892388969836
343.33,342.47428073420315,1.4931926861109015,0.021186429547617423,-0.6586598498616922
345.25,342.632873572341,2.560849427614522,0.018141307138611357,0.03813569290588248
346.03,342.7945000083831,3.14468157677334,-0.003695553564671095,0.0945139684081937
345.63,342.95669406000235,2.4853031134099055,0.10818801325629661,0.07981481333143847
344.19,343.1179405487874,0.7614875751263536,0.08594361589806422,0.22462826018818305
342.27,343.27695777118356,-1.3557064869417002,-0.02169608670053944,0.37044480245867817
340.35,343.4328722648894,-3.20544882569683,-0.012012282504084803,0.1345888433115192
340.38,343.58398986787506,-3.332213217156968,-0.021087323016927007,0.1493106722987818
341.59,343.7276094834624,-2.1132892952617124,-0.06650842894883194,0.0421882407481462
343.05,343.8623923688403,-0.8782662375707518,-0.0511612693931829,0.11703513812364008
344.1,343.98887827452035,-0.10894740781102624,0.02719780716569043,0.1928713261249868
344.79,344.10899149184706,0.5978501831043239,0.013006332614275707,0.07015199243437564
345.52,344.22441963646435,1.4154472872587156,-0.05131683614780309,-0.06855008757526093
346.58,344.33855704601285,2.5512058655297984,-0.015356411868556519,-0.2944064996741531
347.63,344.4547401263788,3.161725432167758,0.030942378655710947,-0.017407937202278845
346.97,344.5743113401276,2.458233860635547,-0.01624656776324027,-0.04629863299993531
345.53,344.69735880798174,0.7716617184663853,-0.01205181390444559,0.07303128745633103
343.55,344.82245393048373,-1.3507334079745958,0.10593366329647018,-0.027654185805602083
341.4,344.9474280833717,-3.1625657628221835,0.06058980462685693,-0.44545212517635946
341.67,345.0719630319857,-3.3340905648173806,-0.026387097421208074,-0.04148536974713579
343.1,345.19661315977913,-2.113892402938566,-0.02798110545377182,0.04526034861322614
344.7,345.321598754044,-0.8661083365168423,-0.013833188771464814,0.2583427712443154
345.21,345.4466016155313,-0.07448221763074511,-0.05901271528255696,-0.10310668261797673
346.16,345.57075336292183,0.5840749614738864,-0.024380183243571905,0.029551858847867152
347.74,345.69289724575657,1.3672337611731813,0.04977956920411647,0.6300894238661385
348.34,345.8120152134372,2.5457457665723093,0.023290095355817653,-0.04105107536531705
349.06,345.9271239136737,3.1446621252782143,-0.04496760181167951,0.03318156285973828
348.38,346.03784231088935,2.4303190865245172,-0.005687082581298265,-0.08247431483255241
346.71,346.1441541515147,0.7835561709025683,0.0561574417395426,-0.2738677641568188
345.02,346.2467213927549,-1.3513433135112882,-0.044898004634269274,0.16951992539060257
343.27,346.34698488961743,-3.1280936859011126,-0.02092022938010705,0.07202902566376679
343.13,346.44749309574814,-3.3154084721467956,0.07707837849733022,-0.07916300209870997
344.49,346.55125447215465,-2.114581615204051,0.022797168983791458,0.030529974065586885
345.88,346.6596424409565,-0.8782715952616408,-0.03382888370537948,0.13245803801055445
346.56,346.77284825887693,-0.03505064405835767,-0.04104886647485284,-0.1367487483437344
347.28,346.89092662985934,0.5933715295127465,-0.008334716251783496,-0.19596344312031988
348.01,347.01315951028903,1.3641650095174382,-0.04207673007887917,-0.32524778972759805
349.77,347.1365268629746,2.5520029300531046,0.005143688229957052,0.07632651874229168
350.38,347.2597332972114,3.1091408960529967,0.06327002623217325,-0.05214421949659709
349.93,347.3832876949006,2.397286490512409,0.027643921273161953,0.12178189331382328
348.16,347.5091357347618,0.7782405786635972,-0.03772827045300515,-0.08964804297238516
346.08,347.6392883918177,-1.3785464625892654,0.02564610732594503,-0.20638803655435822
345.22,347.7743053992996,-3.1183503737990073,0.08748764509489063,0.47655732940455664
344.51,347.91432774112195,-3.292572293554313,-0.06073768508844005,-0.051017762479204976
345.93,348.0589220781684,-2.1059824750923184,-0.034602087922902994,0.01166248484685184
347.22,348.2066761183215,-0.8943015164024022,0.03648530154896408,-0.12885990346808285
